endTime,artistName,trackName,msPlayed
2024-05-07 16:34,Daft Punk,Beyond,290240
2024-05-07 16:40,Daft Punk,Motherboard,341653
2024-05-07 16:44,Daft Punk,Fragments of Time (feat. Todd Edwards),279773
2024-05-07 18:19,Daft Punk,Doin' it Right (feat. Panda Bear),251293
2024-05-07 18:25,Daft Punk,Contact,383626
2024-05-07 18:29,Gorillaz,On Melancholy Hill,233866
2024-05-07 18:34,Stardust,Music Sounds Better With You - Radio Edit,260906
2024-05-07 18:38,Metronomy,The Look,277653
2024-05-08 00:41,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),299133
2024-05-08 20:15,Daft Punk,Touch (feat. Paul Williams),11400
2024-05-08 20:27,Daft Punk,Give Life Back to Music (Drumless Edition),275520
2024-05-08 20:33,Daft Punk,The Game of Love (Drumless Edition),322306
2024-05-08 20:36,Electric Guest,This Head I Hold,52597
2024-05-08 20:42,Daft Punk,Giorgio by Moroder (Drumless Edition),545520
2024-05-08 20:46,Daft Punk,Within (Drumless Edition),228493
2024-05-08 20:51,Daft Punk,Instant Crush (Drumless Edition) (feat. Julian Casablancas),337400
2024-05-12 00:09,Daft Punk,Lose Yourself to Dance (Drumless Edition) (feat. Pharrell Williams),325930
2024-05-12 03:10,Lavern,Hold Me,9984
2024-05-12 03:11,Berna Rozenblum,Classy 101 - tech house,9898
2024-05-12 03:11,Carl Cox,I Want You (Forever) - Josh Butler Remix - Radio Edit,3327
2024-05-12 03:14,Ninetoes,Finder - Carl Cox Remix Edit,206492
2024-05-12 03:18,Ninetoes,Finder - Matador Remix Edit,225500
2024-05-12 03:27,Ninetoes,Finder - Carl Cox Remix,529949
2024-05-13 00:28,Ninetoes,Finder - Matador Remix,251967
2024-05-13 00:32,Daft Punk,Give Life Back to Music,275386
2024-05-13 00:38,Daft Punk,The Game of Love,322146
2024-05-13 00:47,Daft Punk,Giorgio by Moroder,544626
2024-05-13 01:40,Daft Punk,Within,180517
2024-05-13 01:41,Israel Kamakawiwo'ole,Over the Rainbow,25791
2024-05-13 11:51,Daft Punk,Within,228506
2024-05-13 11:56,Daft Punk,Instant Crush (feat. Julian Casablancas),337560
2024-05-13 12:02,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893
2024-05-13 12:11,Daft Punk,Touch (feat. Paul Williams),498960
2024-05-13 12:17,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),369626
2024-05-13 12:22,Daft Punk,Beyond,290240
2024-05-13 12:27,Daft Punk,Motherboard,341653
2024-05-14 00:32,Daft Punk,Fragments of Time (feat. Todd Edwards),184360
2024-05-14 00:36,Dillom,Últimamente,205125
2024-05-14 00:42,Dillom,La novia de mi amigo,204154
2024-05-14 00:47,Dillom,Cirugía,173589
2024-05-14 00:56,Dillom,Mi peor enemigo,414145
2024-05-14 00:57,Dillom,La carie,4425
2024-05-14 00:57,Dillom,(Mentiras Piadosas),76778
2024-05-14 01:00,Dillom,Buenos tiempos,183975
2024-05-14 11:05,Dillom,Muñecas,132784
2024-05-14 11:09,The Neighbourhood,Daddy Issues,260173
2024-05-14 11:12,ThxSoMch,SPIT IN MY FACE!,147874
2024-05-14 11:14,JAWNY,Honeypie,135581
2024-05-14 11:17,Hotel Ugly,Shut up My Moms Calling,164571
2024-05-14 11:20,alt-J,Breezeblocks,227080
2024-05-14 11:23,Wallows,Are You Bored Yet? (feat. Clairo),178000
2024-05-14 11:26,The Walters,I Love You So,160239
2024-05-14 11:29,Vacations,Relax,158573
2024-05-14 11:32,Lily Allen,Smile,196893
2024-05-14 11:35,alt-J,Left Hand Free,173630
2024-05-14 11:38,Cafuné,Tek It,191823
2024-05-14 11:41,Wallows,Calling After Me,187692
2024-05-14 11:44,Joy Again,Looking Out for You,179499
2024-05-14 11:48,Saint Motel,My Type,206393
2024-05-15 00:20,Gorillaz,Feel Good Inc.,63180
2024-05-15 02:49,El Mató a un Policía Motorizado,El Tesoro,271400
2024-05-15 02:50,Silvestre y La Naranja,Sos Todo Lo Que Está Bien,7972
2024-05-16 16:09,Arctic Monkeys,Mardy Bum,8080
2024-05-16 16:12,Lily Allen,Smile,164778
2024-05-16 16:16,El Mató a un Policía Motorizado,El Tesoro,271400
2024-05-16 16:20,Dillom,Cirugía,216837
2024-05-16 16:22,Silvestre y La Naranja,Sos Todo Lo Que Está Bien,115568
2024-05-16 16:26,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,241501
2024-05-16 16:30,Bandalos Chinos,Vámonos De Viaje,236000
2024-05-16 16:33,El Mató a un Policía Motorizado,Diamante Roto,181766
2024-05-16 16:37,El Kuelgue,Sinoca,215462
2024-05-16 16:39,Peces Raros,Cicuta,149950
2024-05-16 16:43,Conociendo Rusia,Cabildo y Juramento,203826
2024-05-16 16:47,Los Pericos,Pupilas Lejanas,235200
2024-05-16 16:50,No Te Va Gustar,Ese Maldito Momento,185866
2024-05-16 20:46,El Mató a un Policía Motorizado,Ahora Imagino Cosas,154648
2024-05-16 20:49,El Kuelgue,Carta Para No Llorar,178577
2024-05-16 20:50,Babasonicos,Yegua,1920
2024-05-16 20:50,1915,Prisma,41791
2024-05-16 20:54,NATHY PELUSO,BUENOS AIRES,240315
2024-05-16 20:57,Paco Amoroso,FATAL,153033
2024-05-17 17:35,Dillom,Últimamente,162470
2024-05-17 17:39,Twenty One Pilots,Overcompensate,236000
2024-05-17 17:43,Twenty One Pilots,Next Semester,234400
2024-05-17 17:46,Twenty One Pilots,Backslide,180000
2024-05-17 17:47,Twenty One Pilots,Backslide,5301
2024-05-17 17:51,Justice,Neverender,266493
2024-05-17 17:54,Tommy Richman,MILLION DOLLAR BABY,155151
2024-05-17 17:56,Zerb,Addicted,152250
2024-05-17 17:59,Artemas,i like the way you kiss me,142514
2024-05-17 18:03,Kendrick Lamar,Not Like Us,274192
2024-05-17 18:06,d4vd,Feel It - From The Original Series “Invincible”,157974
2024-05-17 18:09,Post Malone,I Had Some Help (Feat. Morgan Wallen),178205
2024-05-17 18:12,Sabrina Carpenter,Espresso,175459
2024-05-17 18:13,Dominic Fike,Babydoll,97960
2024-05-17 18:16,Djo,End of Beginning,159245
2024-05-17 18:19,The Marías,Run Your Mouth,160000
2024-05-17 18:25,Kendrick Lamar,euphoria,383639
2024-05-17 18:28,re6ce,brown eyes*,163346
2024-05-17 18:30,Good Kid,From the Start,150047
2024-05-17 18:34,Wallows,Calling After Me,187692
2024-05-17 18:38,Hozier,Too Sweet,251424
2024-05-17 18:39,Dominic Fike,coast2coast,65091
2024-05-17 18:41,Twenty One Pilots,Levitate,145946
2024-05-17 18:45,Empire Of The Sun,Changes,218179
2024-05-17 18:49,Future,We Still Don't Trust You,252920
2024-05-17 18:51,Artemas,if u think i'm pretty,128205
2024-05-19 18:33,Good Neighbours,Home,108327
2024-05-19 19:18,El Mató a un Policía Motorizado,Tantas Cosas Buenas,53053
2024-05-19 19:18,El Mató a un Policía Motorizado,Tantas Cosas Buenas,1500
2024-05-19 19:24,Daft Punk,Human After All,319879
2024-05-19 19:28,Daft Punk,The Prime Time of Your Life,263240
2024-05-19 19:33,Daft Punk,Robot Rock,287720
2024-05-19 19:38,Daft Punk,Steam Machine,321186
2024-05-19 19:43,Daft Punk,Make Love,289680
2024-05-19 19:47,Daft Punk,The Brainwasher,248400
2024-05-19 19:48,Daft Punk,On / Off,19200
2024-05-19 19:52,Daft Punk,Television Rules the Nation,287840
2024-05-19 19:57,Daft Punk,Technologic,284280
2024-05-19 20:17,Daft Punk,Emotion,584202
2024-05-19 20:21,Gorillaz,On Melancholy Hill,233866
2024-05-19 20:24,Billie Eilish,LUNCH,179586
2024-05-19 20:28,Stardust,Music Sounds Better With You - Radio Edit,260906
2024-05-19 20:32,Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],248413
2024-05-19 20:36,Breakbot,Baby I'm Yours,215506
2024-05-19 20:39,Capital Cities,Kangaroo Court,223186
2024-05-20 01:39,Metronomy,Reservoir,27755
2024-05-20 02:42,Daft Punk,Give Life Back to Music,70070
2024-05-20 20:44,Hozier,Too Sweet,251424
2024-05-20 20:47,Sabrina Carpenter,Espresso,175459
2024-05-20 20:50,Cafuné,Tek It,191823
2024-05-20 20:53,Troye Sivan,One Of Your Girls,181481
2024-05-20 20:57,Crystal Castles,Vanished,242960
2024-05-20 21:01,The Smiths,Heaven Knows I'm Miserable Now - Live,213963
2024-05-20 21:05,Grimes,Oblivion,251266
2024-05-20 21:09,Dua Lipa,Training Season,209487
2024-05-20 21:15,TV Girl,Taking What's Not Yours,205650
2024-05-20 21:17,Dominic Fike,Why,139906
2024-05-20 21:21,Vendredi sur Mer,Écoute Chérie,224933
2024-05-20 21:24,Le Tigre,Deceptacon,184686
2024-05-21 22:55,Tate McRae,exes,80255
2024-05-21 22:58,Ninetoes,Finder - Carl Cox Remix Edit,206492
2024-05-21 23:01,Quarterhead,You Will See,143374
2024-05-21 23:03,Mr. Belt & Wezol,It's Not Right But It's Okay,152304
2024-05-21 23:06,Butch,I Want You,187286
2024-05-21 23:09,JADED,Welcome To The People,160669
2024-05-21 23:11,Alé Kumá,En Su Lugar,145161
2024-05-21 23:14,Joshwa,Magalenha,174375
2024-05-21 23:17,Jamie Jones,Lose My Mind,181935
2024-05-21 23:20,Mr. Belt & Wezol,I Feel Love,160021
2024-05-21 23:23,ATFC,U Got Me,160548
2024-05-21 23:26,Vintage Culture,You Give Me A Feeling,185896
2024-05-23 16:11,John Summit,La Danza,34983
2024-05-23 16:15,Gustavo Cerati,Rapto,15701
2024-05-23 16:17,El Mató a un Policía Motorizado,La Noche Eterna,132010
2024-05-23 16:22,Daft Punk,Give Life Back to Music,275386
2024-05-23 16:27,Daft Punk,The Game of Love,322146
2024-05-23 16:36,Daft Punk,Giorgio by Moroder,544626
2024-05-23 16:40,Daft Punk,Within,228506
2024-05-23 16:46,Daft Punk,Instant Crush (feat. Julian Casablancas),337560
2024-05-23 16:52,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893
2024-05-28 14:11,Daft Punk,Touch (feat. Paul Williams),54423
2024-05-28 14:18,Soda Stereo,Trátame Suavemente - Remasterizado 2007,200800
2024-05-28 14:21,Soda Stereo,De Música Ligera - Remasterizado 2007,212746
2024-05-28 14:25,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,229160
2024-05-28 14:30,Soda Stereo,Persiana Americana - Remasterizado 2007,292266
2024-05-28 20:42,Soda Stereo,En La Ciudad De La Furia - Remasterizado 2007,62776
2024-05-28 20:45,Flor De Piedra,Sos Botón,126400
2024-05-28 20:47,Arctic Monkeys,D is for Dangerous,138106
2024-05-28 20:50,Two Door Cinema Club,What You Know,191706
2024-05-28 20:54,TV Girl,Lovers Rock,213920
2024-05-28 20:57,Arctic Monkeys,Fake Tales Of San Francisco,177946
2024-05-28 20:58,Dominic Fike,Babydoll,97960
2024-05-28 21:01,JAWNY,Honeypie,135581
2024-05-28 21:05,Hozier,Too Sweet,251424
2024-05-28 21:07,Djo,End of Beginning,159245
2024-05-29 02:42,Arctic Monkeys,Only Ones Who Know,25245
2024-05-30 21:36,Patricio Rey y sus Redonditos de Ricota,Un Poco de Amor Francés,206200
2024-05-30 21:39,Patricio Rey y sus Redonditos de Ricota,Un Ángel para Tu Soledad,231533
2024-05-30 21:42,Patricio Rey y sus Redonditos de Ricota,Esa Estrella Era Mi Lujo,176173
2024-05-30 21:46,Patricio Rey y sus Redonditos de Ricota,Vencedores Vencidos,208400
2024-05-30 21:50,Patricio Rey y sus Redonditos de Ricota,Tarea Fina,223040
2024-05-30 21:53,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal,176840
2024-06-11 11:15,Patricio Rey y sus Redonditos de Ricota,La Bestia Pop,8392
2024-06-11 11:18,JAWNY,Honeypie,135581
2024-06-11 11:21,The Strokes,Someday,183391
2024-06-11 11:24,Red Hot Chili Peppers,Sick Love,221440
2024-06-11 11:30,Billie Eilish,CHIHIRO,303440
2024-06-11 11:33,Saint Motel,Cold Cold Man,230773
2024-06-11 11:36,Frank Ocean,Pink + White,184516
2024-06-11 11:39,d4vd,Feel It - From The Original Series “Invincible”,157974
2024-06-11 11:41,"Tyler, The Creator",See You Again (feat. Kali Uchis),113378
2024-06-11 11:44,Patricio Rey y sus Redonditos de Ricota,Un Poco de Amor Francés,206200
2024-06-11 11:48,Patricio Rey y sus Redonditos de Ricota,Un Ángel para Tu Soledad,231533
